Date;WAVE1;WAVE2;WAVE3;WAVE4;WAVE5
2477;-0,361862719;-0,352520466;-0,343144745;-0,333734721;-0,324289501
2478;-0,352520466;-0,343144745;-0,333734721;-0,324289501;-0,314813644
2479;-0,343144745;-0,333734721;-0,324289501;-0,314813644;-0,305304497
2480;-0,333734721;-0,324289501;-0,314813644;-0,305304497;-0,295766622
2481;-0,324289501;-0,314813644;-0,305304497;-0,295766622;-0,286199152
2482;-0,314813644;-0,305304497;-0,295766622;-0,286199152;-0,276601255
2483;-0,305304497;-0,295766622;-0,286199152;-0,276601255;-0,266977519
2484;-0,295766622;-0,286199152;-0,276601255;-0,266977519;-0,257325232
2485;-0,286199152;-0,276601255;-0,266977519;-0,257325232;-0,247649059
2486;-0,276601255;-0,266977519;-0,257325232;-0,247649059;-0,23794812
2487;-0,266977519;-0,257325232;-0,247649059;-0,23794812;-0,228221536
2488;-0,257325232;-0,247649059;-0,23794812;-0,228221536;-0,218473971
2489;-0,247649059;-0,23794812;-0,228221536;-0,218473971;-0,208702683
2490;-0,23794812;-0,228221536;-0,218473971;-0,208702683;-0,198912397
2491;-0,228221536;-0,218473971;-0,208702683;-0,198912397;-0,189102218
2492;-0,218473971;-0,208702683;-0,198912397;-0,189102218;-0,179271251
2493;-0,208702683;-0,198912397;-0,189102218;-0,179271251;-0,169424236
2494;-0,198912397;-0,189102218;-0,179271251;-0,169424236;-0,159558386
2495;-0,189102218;-0,179271251;-0,169424236;-0,159558386;-0,149678454
2496;-0,179271251;-0,169424236;-0,159558386;-0,149678454;-0,139783561
2497;-0,169424236;-0,159558386;-0,149678454;-0,139783561;-0,129872799
2498;-0,159558386;-0,149678454;-0,139783561;-0,129872799;-0,119950943
2499;-0,149678454;-0,139783561;-0,129872799;-0,119950943;-0,110015184
2500;-0,139783561;-0,129872799;-0,119950943;-0,110015184;-0,100070328
2501;-0,129872799;-0,119950943;-0,110015184;-0,100070328;-0,090115458
2502;-0,119950943;-0,110015184;-0,100070328;-0,090115458;-0,080149673
2503;-0,110015184;-0,100070328;-0,090115458;-0,080149673;-0,070177779
2504;-0,100070328;-0,090115458;-0,080149673;-0,070177779;-0,060196955
2505;-0,090115458;-0,080149673;-0,070177779;-0,060196955;-0,050212018
2506;-0,080149673;-0,070177779;-0,060196955;-0,050212018;-0,04022206
2507;-0,070177779;-0,060196955;-0,050212018;-0,04022206;-0,030226173
2508;-0,060196955;-0,050212018;-0,04022206;-0,030226173;-0,020229168
2509;-0,050212018;-0,04022206;-0,030226173;-0,020229168;-0,010228233
2510;-0,04022206;-0,030226173;-0,020229168;-0,010228233;-0,000228182
2511;-0,030226173;-0,020229168;-0,010228233;-0,000228182;0,009773798
2512;-0,020229168;-0,010228233;-0,000228182;0,009773798;0,019772895
2513;-0,010228233;-0,000228182;0,009773798;0,019772895;0,029770013
2514;-0,000228182;0,009773798;0,019772895;0,029770013;0,039766058
2515;0,009773798;0,019772895;0,029770013;0,039766058;0,049756225
2516;0,019772895;0,029770013;0,039766058;0,049756225;0,059743315
2517;0,029770013;0,039766058;0,049756225;0,059743315;0,069722526
2518;0,039766058;0,049756225;0,059743315;0,069722526;0,07969477
2519;0,049756225;0,059743315;0,069722526;0,07969477;0,089660935
2520;0,059743315;0,069722526;0,07969477;0,089660935;0,099616237
2521;0,069722526;0,07969477;0,089660935;0,099616237;0,109563477
2522;0,07969477;0,089660935;0,099616237;0,109563477;0,119497858
2523;0,089660935;0,099616237;0,109563477;0,119497858;0,129420295
2524;0,099616237;0,109563477;0,119497858;0,129420295;0,139331669
2525;0,109563477;0,119497858;0,129420295;0,139331669;0,149227217
2526;0,119497858;0,129420295;0,139331669;0,149227217;0,159109727
2527;0,129420295;0,139331669;0,149227217;0,159109727;0,168974444
2528;0,139331669;0,149227217;0,159109727;0,168974444;0,178822264
2529;0,149227217;0,159109727;0,168974444;0,178822264;0,188654065
2530;0,159109727;0,168974444;0,178822264;0,188654065;0,198465139
2531;0,168974444;0,178822264;0,188654065;0,198465139;0,208258212
2532;0,178822264;0,188654065;0,198465139;0,208258212;0,218028605
2533;0,188654065;0,198465139;0,208258212;0,218028605;0,227777183
2534;0,198465139;0,208258212;0,218028605;0,227777183;0,23750484
2535;0,208258212;0,218028605;0,227777183;0,23750484;0,247206897
2536;0,218028605;0,227777183;0,23750484;0,247206897;0,256886065
2537;0,227777183;0,23750484;0,247206897;0,256886065;0,266537696
2538;0,23750484;0,247206897;0,256886065;0,266537696;0,276162684
2539;0,247206897;0,256886065;0,266537696;0,276162684;0,285761863
2540;0,256886065;0,266537696;0,276162684;0,285761863;0,295330644
2541;0,266537696;0,276162684;0,285761863;0,295330644;0,304871708
2542;0,276162684;0,285761863;0,295330644;0,304871708;0,314380437
2543;0,285761863;0,295330644;0,304871708;0,314380437;0,323857754
2544;0,295330644;0,304871708;0,314380437;0,323857754;0,333304465
2545;0,304871708;0,314380437;0,323857754;0,333304465;0,342716068
2546;0,314380437;0,323857754;0,333304465;0,342716068;0,352095157
2547;0,323857754;0,333304465;0,342716068;0,352095157;0,361437261
2548;0,333304465;0,342716068;0,352095157;0,361437261;0,370743215
2549;0,342716068;0,352095157;0,361437261;0,370743215;0,380013853
2550;0,352095157;0,361437261;0,370743215;0,380013853;0,389244705
2551;0,361437261;0,370743215;0,380013853;0,389244705;0,398438394
2552;0,370743215;0,380013853;0,389244705;0,398438394;0,407590479
2553;0,380013853;0,389244705;0,398438394;0,407590479;0,416701794
2554;0,389244705;0,398438394;0,407590479;0,416701794;0,425773174
2555;0,398438394;0,407590479;0,416701794;0,425773174;0,434800237
2556;0,407590479;0,416701794;0,425773174;0,434800237;0,443785548
2557;0,416701794;0,425773174;0,434800237;0,443785548;0,452724725
2558;0,425773174;0,434800237;0,443785548;0,452724725;0,461620361
2559;0,434800237;0,443785548;0,452724725;0,461620361;0,470468104
2560;0,443785548;0,452724725;0,461620361;0,470468104;0,479268789
2561;0,452724725;0,461620361;0,470468104;0,479268789;0,488023251
2562;0,461620361;0,470468104;0,479268789;0,488023251;0,496727198
2563;0,470468104;0,479268789;0,488023251;0,496727198;0,505383134
2564;0,479268789;0,488023251;0,496727198;0,505383134;0,513986886
2565;0,488023251;0,496727198;0,505383134;0,513986886;0,522539198
2566;0,496727198;0,505383134;0,513986886;0,522539198;0,531040907
2567;0,505383134;0,513986886;0,522539198;0,531040907;0,539487839
2568;0,513986886;0,522539198;0,531040907;0,539487839;0,547882438
2569;0,522539198;0,531040907;0,539487839;0,547882438;0,556220651
2570;0,531040907;0,539487839;0,547882438;0,556220651;0,564503253
2571;0,539487839;0,547882438;0,556220651;0,564503253;0,572730958
2572;0,547882438;0,556220651;0,564503253;0,572730958;0,580899775
2573;0,556220651;0,564503253;0,572730958;0,580899775;0,589012086
2574;0,564503253;0,572730958;0,580899775;0,589012086;0,597063959
2575;0,572730958;0,580899775;0,589012086;0,597063959;0,605056047
2576;0,580899775;0,589012086;0,597063959;0,605056047;0,612989187
2577;0,589012086;0,597063959;0,605056047;0,612989187;0,620859504
2578;0,597063959;0,605056047;0,612989187;0,620859504;0,628669202
2579;0,605056047;0,612989187;0,620859504;0,628669202;0,636414587
2580;0,612989187;0,620859504;0,628669202;0,636414587;0,644096255
2581;0,620859504;0,628669202;0,636414587;0,644096255;0,651714981
2582;0,628669202;0,636414587;0,644096255;0,651714981;0,659267068
2583;0,636414587;0,644096255;0,651714981;0,659267068;0,666754663
2584;0,644096255;0,651714981;0,659267068;0,666754663;0,67417419
2585;0,651714981;0,659267068;0,666754663;0,67417419;0,681526244
2586;0,659267068;0,666754663;0,67417419;0,681526244;0,688811481
2587;0,666754663;0,67417419;0,681526244;0,688811481;0,696026504
2588;0,67417419;0,681526244;0,688811481;0,696026504;0,70317328
2589;0,681526244;0,688811481;0,696026504;0,70317328;0,710248351
2590;0,688811481;0,696026504;0,70317328;0,710248351;0,717252374
2591;0,696026504;0,70317328;0,710248351;0,717252374;0,724186003
2592;0,70317328;0,710248351;0,717252374;0,724186003;0,731045902
2593;0,710248351;0,717252374;0,724186003;0,731045902;0,737833977
2594;0,717252374;0,724186003;0,731045902;0,737833977;0,74454695
2595;0,724186003;0,731045902;0,737833977;0,74454695;0,751185417
2596;0,731045902;0,737833977;0,74454695;0,751185417;0,757750094
2597;0,737833977;0,74454695;0,751185417;0,757750094;0,764237702
2598;0,74454695;0,751185417;0,757750094;0,764237702;0,770650089
2599;0,751185417;0,757750094;0,764237702;0,770650089;0,776984155
2600;0,757750094;0,764237702;0,770650089;0,776984155;0,783240557
2601;0,764237702;0,770650089;0,776984155;0,783240557;0,78941977
2602;0,770650089;0,776984155;0,783240557;0,78941977;0,795518875
2603;0,776984155;0,783240557;0,78941977;0,795518875;0,8015396
2604;0,783240557;0,78941977;0,795518875;0,8015396;0,807478964
2605;0,78941977;0,795518875;0,8015396;0,807478964;0,813338697
2606;0,795518875;0,8015396;0,807478964;0,813338697;0,819115937
2607;0,8015396;0,807478964;0,813338697;0,819115937;0,824811339
2608;0,807478964;0,813338697;0,819115937;0,824811339;0,830425262
2609;0,813338697;0,819115937;0,824811339;0,830425262;0,835955083
2610;0,819115937;0,824811339;0,830425262;0,835955083;0,841402292
2611;0,824811339;0,830425262;0,835955083;0,841402292;0,846764386
2612;0,830425262;0,835955083;0,841402292;0,846764386;0,852041721
2613;0,835955083;0,841402292;0,846764386;0,852041721;0,857234895
2614;0,841402292;0,846764386;0,852041721;0,857234895;0,862341285
2615;0,846764386;0,852041721;0,857234895;0,862341285;0,86736244
2616;0,852041721;0,857234895;0,862341285;0,86736244;0,872295856
2617;0,857234895;0,862341285;0,86736244;0,872295856;0,877142072
2618;0,862341285;0,86736244;0,872295856;0,877142072;0,881901443
2619;0,86736244;0,872295856;0,877142072;0,881901443;0,886571705
2620;0,872295856;0,877142072;0,881901443;0,886571705;0,89115423
2621;0,877142072;0,881901443;0,886571705;0,89115423;0,895646691
2622;0,881901443;0,886571705;0,89115423;0,895646691;0,900049567
2623;0,886571705;0,89115423;0,895646691;0,900049567;0,904363275
2624;0,89115423;0,895646691;0,900049567;0,904363275;0,908585727
2625;0,895646691;0,900049567;0,904363275;0,908585727;0,912718117
2626;0,900049567;0,904363275;0,908585727;0,912718117;0,916758358
2627;0,904363275;0,908585727;0,912718117;0,916758358;0,920706987
2628;0,908585727;0,912718117;0,916758358;0,920706987;0,924564242
2629;0,912718117;0,916758358;0,920706987;0,924564242;0,928328276
2630;0,916758358;0,920706987;0,924564242;0,928328276;0,93200022
2631;0,920706987;0,924564242;0,928328276;0,93200022;0,935578227
2632;0,924564242;0,928328276;0,93200022;0,935578227;0,939062655
2633;0,928328276;0,93200022;0,935578227;0,939062655;0,942453802
2634;0,93200022;0,935578227;0,939062655;0,942453802;0,945750058
2635;0,935578227;0,939062655;0,942453802;0,945750058;0,948952377
2636;0,939062655;0,942453802;0,945750058;0,948952377;0,95205915
2637;0,942453802;0,945750058;0,948952377;0,95205915;0,955070674
2638;0,945750058;0,948952377;0,95205915;0,955070674;0,957987249
2639;0,948952377;0,95205915;0,955070674;0,957987249;0,960807502
2640;0,95205915;0,955070674;0,957987249;0,960807502;0,96353215
2641;0,955070674;0,957987249;0,960807502;0,96353215;0,96615988
2642;0,957987249;0,960807502;0,96353215;0,96615988;0,968691051
2643;0,960807502;0,96353215;0,96615988;0,968691051;0,971125782
2644;0,96353215;0,96615988;0,968691051;0,971125782;0,973462939
2645;0,96615988;0,968691051;0,971125782;0,973462939;0,97570312
2646;0,968691051;0,971125782;0,973462939;0,97570312;0,977845311
2647;0,971125782;0,973462939;0,97570312;0,977845311;0,979890108
2648;0,973462939;0,97570312;0,977845311;0,979890108;0,981836498
2649;0,97570312;0,977845311;0,979890108;0,981836498;0,983684719
2650;0,977845311;0,979890108;0,981836498;0,983684719;0,98543489
2651;0,979890108;0,981836498;0,983684719;0,98543489;0,987086117
2652;0,981836498;0,983684719;0,98543489;0,987086117;0,988638997
2653;0,983684719;0,98543489;0,987086117;0,988638997;0,990092635
2654;0,98543489;0,987086117;0,988638997;0,990092635;0,99144733
2655;0,987086117;0,988638997;0,990092635;0,99144733;0,99270308
2656;0,988638997;0,990092635;0,99144733;0,99270308;0,993859291
2657;0,990092635;0,99144733;0,99270308;0,993859291;0,99491626
2658;0,99144733;0,99270308;0,993859291;0,99491626;0,99587357
2659;0,99270308;0,993859291;0,99491626;0,99587357;0,996731341
2660;0,993859291;0,99491626;0,99587357;0,996731341;0,997489512
2661;0,99491626;0,99587357;0,996731341;0,997489512;0,998147786
2662;0,99587357;0,996731341;0,997489512;0,998147786;0,998706341
2663;0,996731341;0,997489512;0,998147786;0,998706341;0,999164879
2664;0,997489512;0,998147786;0,998706341;0,999164879;0,99952352
2665;0,998147786;0,998706341;0,999164879;0,99952352;0,999782264
2666;0,998706341;0,999164879;0,99952352;0,999782264;0,999940932
2667;0,999164879;0,99952352;0,999782264;0,999940932;0,999999642
2668;0,99952352;0,999782264;0,999940932;0,999999642;0,999958277
2669;0,999782264;0,999940932;0,999999642;0,999958277;0,999816954
2670;0,999940932;0,999999642;0,999958277;0,999816954;0,999575555
2671;0,999999642;0,999958277;0,999816954;0,999575555;0,999234259
2672;0,999958277;0,999816954;0,999575555;0,999234259;0,998792946
2673;0,999816954;0,999575555;0,999234259;0,998792946;0,998251796
2674;0,999575555;0,999234259;0,998792946;0,998251796;0,997610867
2675;0,999234259;0,998792946;0,998251796;0,997610867;0,996869981
2676;0,998792946;0,998251796;0,997610867;0,996869981;0,996029556
2677;0,998251796;0,997610867;0,996869981;0,996029556;0,995089293
2678;0,997610867;0,996869981;0,996029556;0,995089293;0,994049728
2679;0,996869981;0,996029556;0,995089293;0,994049728;0,992910743
2680;0,996029556;0,995089293;0,994049728;0,992910743;0,991672218
2681;0,995089293;0,994049728;0,992910743;0,991672218;0,990334749
2682;0,994049728;0,992910743;0,991672218;0,990334749;0,988897979
2683;0,992910743;0,991672218;0,990334749;0,988897979;0,987362564
2684;0,991672218;0,990334749;0,988897979;0,987362564;0,985728383
2685;0,990334749;0,988897979;0,987362564;0,985728383;0,983995318
2686;0,988897979;0,987362564;0,985728383;0,983995318;0,982164204
2687;0,987362564;0,985728383;0,983995318;0,982164204;0,980234444
2688;0,985728383;0,983995318;0,982164204;0,980234444;0,978206992
2689;0,983995318;0,982164204;0,980234444;0,978206992;0,976081789
2690;0,982164204;0,980234444;0,978206992;0,976081789;0,973858476
2691;0,980234444;0,978206992;0,976081789;0,973858476;0,971538186
2692;0,978206992;0,976081789;0,973858476;0,971538186;0,969120324
2693;0,976081789;0,973858476;0,971538186;0,969120324;0,966605961
2694;0,973858476;0,971538186;0,969120324;0,966605961;0,963994443
2695;0,971538186;0,969120324;0,966605961;0,963994443;0,961287022
2696;0,969120324;0,966605961;0,963994443;0,961287022;0,958483398
2697;0,966605961;0,963994443;0,961287022;0,958483398;0,955583453
2698;0,963994443;0,961287022;0,958483398;0,955583453;0,952588439
2699;0,961287022;0,958483398;0,955583453;0,952588439;0,949497581
2700;0,958483398;0,955583453;0,952588439;0,949497581;0,946312308
2701;0,955583453;0,952588439;0,949497581;0,946312308;0,943032444
2702;0,952588439;0,949497581;0,946312308;0,943032444;0,939657629
2703;0,949497581;0,946312308;0,943032444;0,939657629;0,936189413
2704;0,946312308;0,943032444;0,939657629;0,936189413;0,932626963
2705;0,943032444;0,939657629;0,936189413;0,932626963;0,928971887
2706;0,939657629;0,936189413;0,932626963;0,928971887;0,925223887
2707;0,936189413;0,932626963;0,928971887;0,925223887;0,921382666
2708;0,932626963;0,928971887;0,925223887;0,921382666;0,917450011
2709;0,928971887;0,925223887;0,921382666;0,917450011;0,91342479
2710;0,925223887;0,921382666;0,917450011;0,91342479;0,90930903
2711;0,921382666;0,917450011;0,91342479;0,90930903;0,905102313
2712;0,917450011;0,91342479;0,90930903;0,905102313;0,900804281
2713;0,91342479;0,90930903;0,905102313;0,900804281;0,896416962
2714;0,90930903;0,905102313;0,900804281;0,896416962;0,891939104
2715;0,905102313;0,900804281;0,896416962;0,891939104;0,887372971
2716;0,900804281;0,896416962;0,891939104;0,887372971;0,882718027
2717;0,896416962;0,891939104;0,887372971;0,882718027;0,877973914
2718;0,891939104;0,887372971;0,882718027;0,877973914;0,873142898
2719;0,887372971;0,882718027;0,877973914;0,873142898;0,868223608
2720;0,882718027;0,877973914;0,873142898;0,868223608;0,863218427
2721;0,877973914;0,873142898;0,868223608;0,863218427;0,858126938
2722;0,873142898;0,868223608;0,863218427;0,858126938;0,852948666
2723;0,868223608;0,863218427;0,858126938;0,852948666;0,847685993
2724;0,863218427;0,858126938;0,852948666;0,847685993;0,842337608
2725;0,858126938;0,852948666;0,847685993;0,842337608;0,836905897
2726;0,852948666;0,847685993;0,842337608;0,836905897;0,83139056
2727;0,847685993;0,842337608;0,836905897;0,83139056;0,825791001
2728;0,842337608;0,836905897;0,83139056;0,825791001;0,820109904
2729;0,836905897;0,83139056;0,825791001;0,820109904;0,814345717
2730;0,83139056;0,825791001;0,820109904;0,814345717;0,808501184
2731;0,825791001;0,820109904;0,814345717;0,808501184;0,802575767
2732;0,820109904;0,814345717;0,808501184;0,802575767;0,79656893
2733;0,814345717;0,808501184;0,802575767;0,79656893;0,790483594
2734;0,808501184;0,802575767;0,79656893;0,790483594;0,78431797
2735;0,802575767;0,79656893;0,790483594;0,78431797;0,778075159
2736;0,79656893;0,790483594;0,78431797;0,778075159;0,771754503
2737;0,790483594;0,78431797;0,778075159;0,771754503;0,765355408
2738;0,78431797;0,778075159;0,771754503;0,765355408;0,758881032
2739;0,778075159;0,771754503;0,765355408;0,758881032;0,752329528
2740;0,771754503;0,765355408;0,758881032;0,752329528;0,745703995
2741;0,765355408;0,758881032;0,752329528;0,745703995;0,739002585
2742;0,758881032;0,752329528;0,745703995;0,739002585;0,732228577
2743;0,752329528;0,745703995;0,739002585;0,732228577;0,725381315
2744;0,745703995;0,739002585;0,732228577;0,725381315;0,718460202
2745;0,739002585;0,732228577;0,725381315;0,718460202;0,711468577
2746;0,732228577;0,725381315;0,718460202;0,711468577;0,704404414
2747;0,725381315;0,718460202;0,711468577;0,704404414;0,697271168
2748;0,718460202;0,711468577;0,704404414;0,697271168;0,690068185
2749;0,711468577;0,704404414;0,697271168;0,690068185;0,682794809
2750;0,704404414;0,697271168;0,690068185;0,682794809;0,675454497
2751;0,697271168;0,690068185;0,682794809;0,675454497;0,668045223
2752;0,690068185;0,682794809;0,675454497;0,668045223;0,660570621
2753;0,682794809;0,675454497;0,668045223;0,660570621;0,653029859
2754;0,675454497;0,668045223;0,660570621;0,653029859;0,645422399
2755;0,668045223;0,660570621;0,653029859;0,645422399;0,637751818
2756;0,660570621;0,653029859;0,645422399;0,637751818;0,630015969
2757;0,653029859;0,645422399;0,637751818;0,630015969;0,622218609
2758;0,645422399;0,637751818;0,630015969;0,622218609;0,614359021
2759;0,637751818;0,630015969;0,622218609;0,614359021;0,606436491
2760;0,630015969;0,622218609;0,614359021;0,606436491;0,598454773
2761;0,622218609;0,614359021;0,606436491;0,598454773;0,590411723
2762;0,614359021;0,606436491;0,598454773;0,590411723;0,582311094
2763;0,606436491;0,598454773;0,590411723;0,582311094;0,574152291
2764;0,598454773;0,590411723;0,582311094;0,574152291;0,565934479
2765;0,590411723;0,582311094;0,574152291;0,565934479;0,557661593
2766;0,582311094;0,574152291;0,565934479;0,557661593;0,549331367
2767;0,574152291;0,565934479;0,557661593;0,549331367;0,540947855
2768;0,565934479;0,557661593;0,549331367;0,540947855;0,532510161
2769;0,557661593;0,549331367;0,540947855;0,532510161;0,524017632
2770;0,549331367;0,540947855;0,532510161;0,524017632;0,515474319
